Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Mother's occupation,Father's occupation
1,44,1,Social Service,daytime,Secondary education,140.0,Portuguese,1,1,143.4,no,no,no,yes,0,1,21,0,3,6,6,6,14.833333333333334,0,2,6,7,6,12.571428571428571,0,13.9,-0.3,0.79,Graduate,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers"
1,42,1,Communication Design,daytime,Secondary education,100.0,Portuguese,3,2,115.9,no,no,no,yes,0,0,29,0,9,10,15,9,11.555555555555555,0,7,11,17,10,11.9,0,9.4,-0.8,-3.12,Enrolled,Specialists in Intellectual and Scientific Activities,Specialists in Intellectual and Scientific Activities
1,1,1,Communication Design,daytime,Secondary education,110.0,Portuguese,1,37,105.1,yes,no,no,yes,0,1,20,0,0,6,6,6,12.0,0,0,6,6,6,11.833333333333334,0,12.4,0.5,1.79,Graduate,Unskilled Workers,Unskilled Workers
1,51,1,Social Service (evening attendance),evening,Professional higher technical course,140.0,Portuguese,19,37,138.0,yes,no,yes,yes,0,1,21,0,13,13,13,11,12.727272727272728,0,9,11,11,10,12.6,0,8.9,1.4,3.51,Graduate,"Intermediate level technicians from legal, social, sports, cultural and similar services","Unskilled workers in extractive industry, construction, manufacturing and transport"
1,43,1,Management (evening attendance),evening,Secondary education,133.1,Brazilian,37,37,114.7,no,no,no,yes,0,0,34,1,2,2,2,2,10.5,0,1,1,1,1,11.0,0,10.8,1.4,1.74,Dropout,Unskilled Workers,Installation and Machine Operators and Assembly Workers
1,1,4,Journalism and Communication,daytime,Secondary education,140.0,Cape Verdean,1,37,130.5,yes,no,no,yes,0,0,20,1,0,6,6,6,12.333333333333334,0,0,6,6,6,12.0,0,12.7,3.7,-1.7,Graduate,Intermediate Level Technicians and Professions,Unskilled Workers
1,39,1,Management (evening attendance),evening,Secondary education,110.0,Portuguese,37,37,134.3,no,no,no,yes,1,0,24,0,0,5,10,0,0.0,0,0,5,7,1,12.0,0,10.8,1.4,1.74,Dropout,Unskilled Workers,Unskilled Workers
1,1,1,Nursing,daytime,Secondary education,148.0,Portuguese,1,1,137.5,no,no,no,yes,1,0,18,0,0,7,7,7,14.842857142857143,0,0,8,9,8,14.38888888888889,0,16.2,0.3,-0.92,Graduate,Administrative staff,Intermediate Level Technicians and Professions
1,1,1,Nursing,daytime,Secondary education,137.0,Portuguese,1,19,125.3,no,no,no,yes,1,0,19,0,0,7,7,7,12.2,0,0,7,7,7,12.2,0,7.6,2.6,0.32,Enrolled,Administrative staff,Administrative staff
1,1,1,Management,daytime,Secondary education,120.0,Portuguese,1,19,111.3,no,no,no,yes,1,1,18,0,0,5,10,4,10.8,0,0,5,10,4,11.75,0,15.5,2.8,-4.06,Enrolled,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction and Craftsmen"
1,39,9,Management (evening attendance),evening,Secondary education,120.0,Portuguese,38,38,144.8,no,no,no,yes,1,0,28,0,0,5,7,4,12.75,0,0,5,7,5,14.333333333333334,0,10.8,1.4,1.74,Enrolled,Unskilled Workers,"Personal Services, Security and Safety Workers and Sellers"
1,39,1,Management (evening attendance),evening,Secondary education,130.0,Portuguese,1,1,152.1,no,no,no,yes,1,0,28,0,0,5,13,2,11.0,0,0,5,12,1,12.0,0,11.1,0.6,2.02,Dropout,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,17,1,Tourism,daytime,Secondary education,132.0,Portuguese,38,38,126.1,no,no,no,yes,1,0,20,0,0,6,9,4,10.75,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout,Student,"Personal Services, Security and Safety Workers and Sellers"
1,43,1,Nursing,daytime,Secondary education,130.0,Portuguese,1,1,136.0,yes,no,no,yes,1,0,22,0,0,8,9,8,12.55375,1,0,8,9,8,12.55375,1,9.4,-0.8,-3.12,Graduate,"Skilled Workers in Industry, Construction and Craftsmen",Administrative staff
1,1,4,Nursing,daytime,Secondary education,128.0,Portuguese,19,1,124.3,yes,no,no,yes,1,0,19,0,0,8,8,7,12.665714285714284,0,0,8,8,7,12.665714285714284,0,10.8,1.4,1.74,Graduate,Administrative staff,Administrative staff
1,1,1,Advertising and Marketing Management,daytime,Secondary education,132.0,Portuguese,1,19,129.9,yes,no,no,yes,1,0,20,0,0,6,10,6,12.714285714285714,0,0,6,8,4,13.0,0,12.4,0.5,1.79,Enrolled,"Skilled Workers in Industry, Construction and Craftsmen","Personal Services, Security and Safety Workers and Sellers"
1,39,2,Oral Hygiene,daytime,Secondary education,133.1,Portuguese,3,1,136.1,no,no,no,yes,1,0,26,0,0,7,7,2,11.75,0,0,5,10,0,0.0,0,12.4,0.5,1.79,Dropout,Specialists in Intellectual and Scientific Activities,Administrative staff
1,1,2,Tourism,daytime,Secondary education,120.0,Portuguese,37,37,115.1,yes,no,no,no,1,0,21,0,0,6,11,3,11.0,0,0,6,14,0,0.0,0,9.4,-0.8,-3.12,Dropout,Unskilled Workers,Unskilled Workers
1,16,2,Animation and Multimedia Design,daytime,Secondary education,145.0,Portuguese,3,3,143.6,yes,no,no,yes,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,Specialists in Intellectual and Scientific Activities,Specialists in Intellectual and Scientific Activities
1,17,1,Management,daytime,Secondary education,127.0,Portuguese,37,38,115.8,yes,no,no,yes,1,0,18,0,0,5,5,5,13.4,0,0,5,6,5,12.2,0,11.1,0.6,2.02,Graduate,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,1,2,Animation and Multimedia Design,daytime,Secondary education,135.0,Portuguese,19,19,149.0,yes,no,no,yes,1,0,22,0,14,17,21,17,12.578947368421051,0,15,17,20,17,12.117647058823527,0,11.1,0.6,2.02,Graduate,Administrative staff,"Skilled Workers in Industry, Construction and Craftsmen"
2,39,1,Informatics Engineering,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,37,37,100.0,no,no,no,yes,1,0,36,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,Dropout,Unskilled Workers,Unskilled Workers
1,1,1,Journalism and Communication,daytime,Secondary education,125.0,Portuguese,38,38,133.4,yes,no,no,yes,1,1,20,0,0,6,8,6,12.0,0,0,6,8,6,11.5,0,13.9,-0.3,0.79,Graduate,Unskilled Workers,Unskilled Workers
1,17,5,Advertising and Marketing Management,daytime,Secondary education,127.0,Portuguese,3,4,122.8,no,no,no,yes,1,0,20,0,0,6,6,3,12.333333333333334,0,0,6,9,0,0.0,0,10.8,1.4,1.74,Dropout,Specialists in Intellectual and Scientific Activities,Specialists in Intellectual and Scientific Activities
1,39,1,Management (evening attendance),evening,Secondary education,133.1,Portuguese,37,1,151.2,no,no,no,yes,1,0,25,0,0,5,11,4,11.5,0,0,5,11,3,13.5,0,12.4,0.5,1.79,Dropout,"Personal Services, Security and Safety Workers and Sellers",Administrative staff
1,39,1,Agronomy,daytime,Secondary education,150.0,Portuguese,37,19,137.0,no,no,no,yes,1,0,35,0,1,6,7,5,12.8,0,1,6,11,5,13.833333333333334,0,15.5,2.8,-4.06,Graduate,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry",Administrative staff
1,1,1,Animation and Multimedia Design,daytime,Secondary education,133.1,Portuguese,1,37,118.0,no,no,no,yes,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Dropout,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction and Craftsmen"
1,43,1,Communication Design,daytime,Secondary education,150.0,Portuguese,3,39,126.4,no,no,no,yes,1,0,26,0,5,7,8,7,13.285714285714286,0,3,8,11,7,12.142857142857142,0,12.4,0.5,1.79,Enrolled,Intermediate Level Technicians and Professions,"Skilled Workers in Industry, Construction and Craftsmen"
1,44,1,Agronomy,daytime,Technological specialization course,130.0,Portuguese,38,38,130.0,no,no,yes,no,1,0,20,0,0,6,16,4,11.8,0,0,6,15,2,12.0,0,16.2,0.3,-0.92,Dropout,Unskilled Workers,"Personal Services, Security and Safety Workers and Sellers"
1,43,1,Social Service (evening attendance),evening,Other - 11th year of schooling,133.1,Portuguese,37,1,112.5,no,no,no,yes,1,0,50,0,6,13,13,6,11.333333333333334,0,2,11,11,2,13.5,0,16.2,0.3,-0.92,Dropout,Unskilled Workers,Armed Forces Professions
1,1,1,Nursing,daytime,Secondary education,125.0,Portuguese,19,38,118.3,no,no,no,yes,1,0,20,0,0,8,12,5,12.002,1,0,8,12,5,12.002,1,10.8,1.4,1.74,Dropout,Unskilled Workers,Installation and Machine Operators and Assembly Workers
1,1,1,Nursing,daytime,Secondary education,127.0,Portuguese,3,1,121.4,no,no,no,yes,1,0,20,0,0,7,10,5,13.976666666666668,0,0,8,9,8,13.22222222222222,0,12.4,0.5,1.79,Enrolled,Specialists in Intellectual and Scientific Activities,Installation and Machine Operators and Assembly Workers
1,7,1,Agronomy,daytime,Higher education - degree,140.0,Portuguese,3,19,140.0,no,no,no,no,1,0,35,0,0,6,10,5,15.2,0,1,6,9,1,11.0,0,15.5,2.8,-4.06,Dropout,Specialists in Intellectual and Scientific Activities,Armed Forces Professions
1,1,1,Advertising and Marketing Management,daytime,Secondary education,110.0,Portuguese,3,19,109.0,no,no,no,yes,1,1,19,0,0,6,7,6,13.142857142857142,0,0,6,8,6,14.166666666666666,0,15.5,2.8,-4.06,Graduate,Administrative staff,"Personal Services, Security and Safety Workers and Sellers"
2,39,2,Management,daytime,Secondary education,133.1,Portuguese,37,37,110.0,no,no,no,yes,1,0,43,0,0,5,14,0,0.0,1,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout,"Personal Services, Security and Safety Workers and Sellers","Skilled Workers in Industry, Construction and Craftsmen"
1,17,5,Nursing,daytime,Secondary education,124.0,Portuguese,3,38,119.8,no,no,no,yes,1,0,19,0,0,8,11,7,13.867142857142856,0,0,8,11,7,13.867142857142856,0,10.8,1.4,1.74,Graduate,Specialists in Intellectual and Scientific Activities,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers"
1,39,1,Nursing,daytime,Secondary education,114.0,Portuguese,37,37,130.0,no,no,no,yes,1,0,25,0,0,8,11,6,12.675,0,0,8,11,6,12.675,0,12.7,3.7,-1.7,Graduate,Unskilled Workers,Unskilled Workers
1,16,1,Animation and Multimedia Design,daytime,Secondary education,155.0,Portuguese,1,3,167.3,yes,no,no,yes,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate,"Personal Services, Security and Safety Workers and Sellers",Armed Forces Professions
1,17,2,Basic Education,daytime,Secondary education,114.0,Portuguese,1,19,111.9,yes,no,no,yes,1,1,20,0,0,6,6,6,12.0,0,0,6,7,6,12.5,0,7.6,2.6,0.32,Enrolled,Unskilled Workers,Unskilled Workers
1,1,1,Animation and Multimedia Design,daytime,Secondary education,133.1,Portuguese,38,37,136.0,yes,no,no,yes,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers"
1,1,1,Tourism,daytime,Secondary education,125.0,Portuguese,37,37,124.0,no,no,no,yes,1,1,19,0,0,6,7,6,11.0,0,0,6,6,5,12.2,0,11.1,0.6,2.02,Dropout,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions
2,39,1,Management (evening attendance),evening,Secondary education,120.0,Portuguese,19,37,132.9,no,no,no,yes,1,0,32,0,0,5,11,4,10.75,0,0,5,11,4,11.333333333333334,0,13.9,-0.3,0.79,Dropout,Intermediate Level Technicians and Professions,Unskilled Workers
2,39,1,Journalism and Communication,daytime,Basic education 2nd cycle (6th/7th/8th year) or equiv.,100.0,Portuguese,37,37,154.0,yes,no,no,yes,1,0,57,0,0,6,7,5,14.2,0,0,6,6,6,14.166666666666666,0,9.4,-0.8,-3.12,Graduate,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,1,1,Nursing,daytime,Secondary education,133.1,Portuguese,1,19,115.0,no,no,no,no,1,0,20,0,0,7,11,4,12.6,0,0,7,7,4,11.575,0,16.2,0.3,-0.92,Dropout,Intermediate Level Technicians and Professions,"Personal Services, Security and Safety Workers and Sellers"
1,39,1,Management (evening attendance),evening,Secondary education,120.0,Portuguese,1,1,96.0,yes,no,no,no,1,0,38,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers"
2,39,1,Management (evening attendance),evening,Secondary education,120.0,Portuguese,37,3,168.2,no,no,no,yes,1,0,45,0,0,5,6,5,14.0,0,0,5,6,5,14.166666666666666,0,12.4,0.5,1.79,Graduate,Unskilled Workers,Intermediate Level Technicians and Professions
2,39,1,Journalism and Communication,daytime,Secondary education,110.0,Portuguese,37,37,140.0,no,no,yes,no,1,0,43,0,0,6,16,2,10.0,0,0,6,12,4,12.25,0,10.8,1.4,1.74,Dropout,Unskilled Workers,Armed Forces Professions
1,17,4,Communication Design,daytime,Secondary education,144.0,Portuguese,38,1,137.4,yes,no,no,yes,1,0,19,0,0,6,6,6,13.833333333333334,0,0,6,8,6,13.125,0,10.8,1.4,1.74,Graduate,Unskilled Workers,Unskilled Workers
2,39,1,Management (evening attendance),evening,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,19,19,150.0,no,no,no,no,1,0,49,0,0,5,8,2,11.0,0,0,5,5,1,11.0,0,15.5,2.8,-4.06,Dropout,Administrative staff,Administrative staff
2,39,1,Nursing,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,37,38,100.5,yes,no,no,yes,1,0,43,0,0,8,8,7,11.635714285714286,0,0,8,8,7,11.635714285714286,0,10.8,1.4,1.74,Enrolled,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,39,1,Social Service (evening attendance),evening,Secondary education,133.1,Portuguese,37,38,148.5,no,no,no,yes,1,0,34,0,0,6,6,4,12.25,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,Unskilled Workers,Unskilled Workers
1,17,5,Informatics Engineering,daytime,Secondary education,138.0,Portuguese,19,19,123.3,yes,no,yes,yes,1,0,18,0,0,5,9,4,12.5,0,0,5,11,5,11.285714285714286,0,12.4,0.5,1.79,Enrolled,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers"
2,39,1,Management (evening attendance),evening,Secondary education,120.0,Portuguese,38,38,138.7,no,no,no,yes,1,0,43,0,0,5,5,5,13.8,0,0,5,6,5,13.666666666666666,0,10.8,1.4,1.74,Graduate,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers",Administrative staff
1,1,2,Tourism,daytime,Secondary education,120.0,Portuguese,19,1,117.2,no,no,no,yes,1,0,21,0,0,6,8,3,12.0,0,0,6,9,1,11.0,0,15.5,2.8,-4.06,Dropout,Unskilled Workers,Installation and Machine Operators and Assembly Workers
2,39,1,Management (evening attendance),evening,Secondary education,160.0,Portuguese,34,34,114.3,no,no,no,yes,1,0,40,0,0,5,9,3,11.0,0,0,5,8,4,12.5,1,7.6,2.6,0.32,Enrolled,(blank),(blank)
1,17,1,Advertising and Marketing Management,daytime,Secondary education,134.0,Portuguese,19,37,125.3,yes,no,no,yes,1,1,19,0,0,6,7,4,13.75,0,0,6,10,6,11.555555555555555,0,10.8,1.4,1.74,Graduate,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers"
1,1,1,Tourism,daytime,Secondary education,133.1,Portuguese,37,37,97.0,no,no,no,yes,1,0,27,0,0,6,6,6,10.666666666666666,0,0,6,8,4,11.25,0,10.8,1.4,1.74,Enrolled,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers","Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers"
2,42,1,Oral Hygiene,daytime,Secondary education,110.0,Portuguese,37,37,140.0,no,no,no,yes,1,0,43,0,0,7,7,0,0.0,0,0,8,13,2,13.15,0,16.2,0.3,-0.92,Dropout,Unskilled Workers,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry"
1,43,1,Management (evening attendance),evening,Secondary education,130.0,Portuguese,37,37,124.0,no,no,no,yes,1,0,31,0,1,5,6,5,13.833333333333334,0,0,5,7,5,15.4,0,9.4,-0.8,-3.12,Graduate,Unskilled Workers,Unskilled Workers
1,44,1,Agronomy,daytime,Technological specialization course,140.0,Portuguese,38,1,140.0,yes,no,yes,yes,1,0,26,0,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Enrolled,"Intermediate level technicians from legal, social, sports, cultural and similar services","Intermediate level technicians from legal, social, sports, cultural and similar services"
1,39,1,Management (evening attendance),evening,Secondary education,150.0,Portuguese,37,38,127.0,no,no,no,yes,1,0,34,0,0,5,5,5,15.8,0,0,5,5,5,16.8,0,8.9,1.4,3.51,Graduate,"Workers in food processing, woodworking, clothing and other industries and crafts",Other Armed Forces personnel
4,43,1,Nursing,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,100.0,Portuguese,34,34,110.0,no,no,no,yes,1,0,30,0,11,14,26,12,12.52608695652174,1,11,14,26,12,12.52608695652174,1,7.6,2.6,0.32,Graduate,Student,Student
2,39,1,Nursing,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,38,38,170.0,no,no,no,yes,1,0,36,0,0,7,9,6,12.783333333333331,0,0,8,11,0,0.0,0,16.2,0.3,-0.92,Dropout,"Skilled Workers in Industry, Construction and Craftsmen",Installation and Machine Operators and Assembly Workers
1,7,1,Management (evening attendance),evening,Higher education - degree,120.0,Portuguese,37,37,120.0,no,no,yes,no,1,0,46,0,0,5,5,0,0.0,0,0,5,5,1,10.0,0,11.1,0.6,2.02,Dropout,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry","Skilled Workers in Industry, Construction and Craftsmen"
1,17,1,Veterinary Nursing,daytime,Secondary education,133.1,Portuguese,1,19,130.0,no,no,no,yes,1,0,22,0,0,5,8,3,13.0,0,0,5,8,3,10.666666666666666,0,7.6,2.6,0.32,Graduate,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers
1,7,1,Agronomy,daytime,Higher education - degree,130.0,Portuguese,1,19,130.0,no,no,no,yes,1,0,27,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers
1,1,2,Informatics Engineering,daytime,Secondary education,126.0,Portuguese,1,38,122.5,yes,no,no,yes,1,0,20,0,0,5,7,5,10.8,0,0,5,9,3,12.0,0,8.9,1.4,3.51,Enrolled,"Office workers, secretaries in general and data processing operators","Unskilled workers in agriculture, animal production, fisheries and forestry"
1,51,1,Management,daytime,Secondary education,130.0,Portuguese,19,38,115.7,no,no,no,yes,1,0,20,0,0,5,7,5,11.0,0,0,5,7,3,10.0,0,8.9,1.4,3.51,Enrolled,Unskilled Workers,Installation and Machine Operators and Assembly Workers
1,42,1,Informatics Engineering,daytime,Secondary education,140.0,Portuguese,19,19,120.0,no,no,yes,no,1,0,31,0,0,4,4,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,Other Situation,Other Situation
1,1,1,Informatics Engineering,daytime,Secondary education,140.0,Portuguese,37,19,166.0,yes,no,yes,yes,1,0,20,0,0,5,7,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Enrolled,Unskilled Workers,Unskilled Workers
1,17,1,Journalism and Communication,daytime,Secondary education,145.0,Portuguese,1,38,132.8,yes,no,no,no,1,0,21,0,0,6,10,2,12.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout,Other Situation,Installation and Machine Operators and Assembly Workers
1,17,1,Management,daytime,Secondary education,133.1,Portuguese,19,19,100.0,no,no,no,yes,1,0,21,0,0,5,7,4,10.75,0,0,5,10,2,11.0,3,16.2,0.3,-0.92,Dropout,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,1,1,Management,daytime,Secondary education,127.0,Portuguese,1,4,121.8,no,no,no,yes,1,0,19,0,0,5,8,5,11.6,0,0,5,10,4,13.5,3,16.2,0.3,-0.92,Graduate,Unskilled Workers,Armed Forces Professions
1,17,4,Management,daytime,Secondary education,114.0,Portuguese,19,19,109.5,yes,no,no,yes,1,1,20,0,0,5,6,5,11.8,0,0,5,8,4,11.6,0,8.9,1.4,3.51,Graduate,Administrative staff,Administrative staff
1,1,1,Agronomy,daytime,Secondary education,140.0,Portuguese,38,1,138.3,no,no,no,yes,1,0,18,0,0,6,7,6,16.0,0,0,6,6,6,15.166666666666666,0,12.4,0.5,1.79,Graduate,Unskilled Workers,Administrative staff
1,1,2,Journalism and Communication,daytime,Secondary education,140.0,Portuguese,1,1,131.6,no,no,no,yes,1,1,18,0,0,6,6,6,12.666666666666666,0,0,6,6,6,11.5,0,16.2,0.3,-0.92,Graduate,Administrative staff,Intermediate Level Technicians and Professions
1,39,1,Nursing,daytime,Secondary education,120.0,Portuguese,1,2,125.3,no,no,yes,yes,1,0,30,0,0,7,12,4,14.4,0,0,7,9,6,13.5,0,12.4,0.5,1.79,Enrolled,Other administrative support staff,teachers
1,39,1,Tourism,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,19,19,101.5,no,no,yes,no,1,0,34,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,Intermediate Level Technicians and Professions,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers"
1,17,1,Advertising and Marketing Management,daytime,Secondary education,115.0,Portuguese,19,19,109.1,no,no,yes,no,1,0,21,0,0,6,11,4,12.25,0,0,6,9,4,13.4,0,11.1,0.6,2.02,Enrolled,cleaning workers,"Skilled construction workers and the like, except electricians"
1,44,1,Communication Design,daytime,Technological specialization course,123.9,Portuguese,37,1,123.9,no,no,no,yes,1,0,20,0,2,7,9,5,12.6,0,5,9,10,8,12.75,1,16.2,0.3,-0.92,Dropout,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,1,1,Nursing,daytime,Secondary education,157.0,Portuguese,37,37,143.0,no,no,no,yes,1,0,18,0,0,8,8,7,13.4,0,0,8,8,7,13.4,0,12.7,3.7,-1.7,Graduate,Unskilled Workers,Unskilled Workers
1,1,1,Animation and Multimedia Design,daytime,Secondary education,127.0,Portuguese,1,1,126.3,yes,no,yes,yes,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,Administrative staff,Intermediate Level Technicians and Professions
